https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"Ну уехали - и ладно. Пусть там живут, раз им там милее. Но зачем они голосуют на наших выборах да еще и за тех, кто потом у нас миллиарды крадет???"
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"и так понятно, что будет второй тур и тогда уже не продлят"
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,да это сказки
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"это нарушение , потом любая из сторон сможет вывернуть в свою сторону!"
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,- фактов нет никаких !
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"в английской глубинке "" норхэмптон "" очередь в 200 человек....."
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"А если у меня идёт дождь, могу ли подойти завтра в удобное для себя время?"
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"в английской глубинке "" норхэмптон "" очередь в 200 человек....."
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"Спасибо ребята, от души"
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,"в английской глубинке "" норхэмптон "" очередь в 200 человек....."
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,подстава
https://point.md/ru/novosti/politika/tsik-izbirateli-smogut-progolosovat-posle-21-00-na-uchastkakh-gde-est-ocheredi,Отлично
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Люди которым небезразлична страна, хотя она ничего им не даёт"
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Помогите избавить Молдову от додоно-кремлёвских Воров!!!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Цирк)
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Есть еще целых три часа, чтобы каждый из нас объяснил простым языком, что красть у граждан своей страны - непозволительно. Не оставайтесь в стороне, выходите на голосование, не позволяйте никому безнаказанно орудовать в Вашем доме."
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Жос Санду!!!!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Додон главный жанглер яиц
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Вон эту колхозница..
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,хотят проголосовать за Додона :)
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Уважение!!!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Почему 10, а не 20. Жути нужно нагнать как можно больше!"
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Вот им делать нечего... традиция, дай малдавану голосовать и всё, хлебом не корми!"
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Санду госсдеповская подстилка ..
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,без очередей жить не могут
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Жос Санду!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Дурики, у меня тут в Кишиневе участок под боком. И я не иду голосовать, мне во Франкфурт на работу лететь не надо, я там только на на промежуточные рейсы аэропрту пересаживался когда-то. :)"
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Не надорвись...мож пивку!!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,за 50 евро они могут и двое суток в очереди стоять :)
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Тупицы
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"а вы думаете,что Майка воровать не будет и поднимет МД с колен?"
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Спасибо вам "" диаспора"" за жизнь ,которую вы нам решаете."
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Эти дурики так и будут во Франкфурте стоять в очереди на голосование еще 30 лет, но так и не вернутся жить в Молдову...."
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Нету у Вас ничего-мы быдло....не верите?30 лет наступаем на те же грабли...Это ротация кадров-одни и те же рыла-одни и тех же кумэтрей!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,нельзя позвоилть голосовать после закрытия!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,А я буду летать из Молдовы через Франкфурт в Женеву. :)
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Молодцы. Голосуйте против Кулька!!!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,очень ценная информация
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,- неуважение им !
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Жос Санду!!!!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Poate or anihila votul transnistrenilor!
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Синдром отщипенцев, там на чужбине никому не нужны, хотят хоть как то чувствовать что что то решают((("
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Жос кулекыч
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,НЕХЕР СПАТЬ ДО ОБЕДА А ПОТОМ ГОЛОСОВАТЬ
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,вашу медь ! хочу видеть хоть одного немца который в Кишиневе голосует за Меркель в посольстве Германии ))
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,Дома надо голосовать
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,они против Санду голосуют - эта мадам даже не смогла нормально им урны поставить для голосования...а вот в России все ок - очередей нету...
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Pidarazhii de la cec asa si nu s-o invatat sa organizeze alegeri in diaspora, sau cel mai probabil fac intentionat bataie de joc"
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"Толку с их голования никакого, только потратили свое время и деньги на дорогу."
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,-ПОЧЕМУ НЕТ ???
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,так что на этой новости сразу видно кто как относится к своим избирателям... пока лидирует Додон...он своим даже транспорт предоставил...
https://point.md/ru/novosti/obschestvo/vo-frankfurte-liudi-stoiat-po-10-chasov-v-ocheredi-chtoby-progolosovat,"потому, что Додон своих избирателей ценит и уважает в отличии от Настасе с Санду..."
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Настасе, ты есть позор народа МОЛДОВЫ, згинь!"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"чувак в ПМР вообще никто участки не открыл, а ты молчишь - что за двойные стандарты? или ты считаешь что приднестровцы вообще не должны на выборы ходить?"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,А что власти ПМР разрешают у себя на территории открывать участки?
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Народ требует, чтоб этого пациента костюжен закрыли для лечения!"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"или для Настасе западная Европа ближе, чем Тирасполь и Бендеры?"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,настя 3 %
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,так он даже не возмущается об этом )) ему просто плевать ) он про Европу переживает )
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Красносельский не однократно официально заявлял что его не интересуют выборы в соседнем государстве под названием Молдова
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Не тратьте время на самоувереных дураков
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"ни один из молдавских политиков ни слова не сказал о том, что в ПМР людям не дают голосовать... наоборот - выставляют машины дабы не дать им голосовать хотя бы на границе... фарисеи...."
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Так высоси из моего шланга весь кислород, чтоб я утонул!)"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Просто ПМР не дает разрешения открывать у себя на территории за исключением участков по выборам в РФ
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Правильно, за границей должно голосовать больше граждан чем в Молдове, у них должны быть лучше условия жизни, они должны определять будущее тех, кто остался доживать в Молдове и еще не уехал жить в Европу."
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Смотри не захлебнись Лизу сцандовский
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Всех на улицу, они все кулечные"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Штаны успел просушить после голосования?)))
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"насця, у тебя пмс???"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"помню на выборах в Москве, не открыли даже участков,3 что-ли?"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Что-то ты молчал, когда в России так же было!"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Я требую отставки Нэстасе!
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Он требует ))) Ещё не стал президентом а уже требует.
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Мда, ты не глупый чувак, единственное, что топил за Плахотнюка иногда, Плахотнюк по ходу глупый, поставил не на те русофобскую лошадку... В этом его ошибка была."
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Да он как бы и так никто.
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Задолбали. Не быть тебе президентом, даже если трое суток голосовать будут."
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,уже чувствует задницу - что никто за паскуду не голосует.
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"В ЕС мало участков??? Там их в 5 раз больше, чем в России, которая в 4 раза больше чем ЕС!! А людей тпм много только потому, что кажлый голосует по 2-3 просроченным паспортам, успевая посетить несколько участков. Или не успевая - поэтому Санду и Нэстасе и требуют продлить время для голрсования своих ""карусельщиков"""
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Хватит говорить за народ клоун.
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Bolinoi, uciastkov otkryli bolishe , cem v proshlye goda, razreshili golosovati s prosrocennym pasportom! Mojet escio mesiats dati golosovati tem kto v evrope, a v Rossii i uje zakryti?"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Да будет ваша ссанда президент, успокойся, почувсвуешь ""разницу"", вся диаспора начнет возвращаться назад из Европы и США в Молдову. :))))))"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Как никто? А министр там сям понемножку?
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Смешной он :-)
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Настенька как был никем так никем и остался, но все равно чего-то требует."
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,на Навального похож
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Не дай бог такого президента.
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Клоун этот Нэстас
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,Начинается нытьё...
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Цуля и так подал в отставку, мэй, недоразумение :))))"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"А я требую снятия твоей Нэстасе кандидатуры с выборов президента!За срыв голосования граждан Молдовы из Приднестровского региона!Ты и такие,как Ты называют этих людей сепаратистами,а это граждане нашей общей республики,но не твой электорат....Потому и беситесь с Майкой🤪"
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,"Приднестровье уже не Молдова, судя по сегодняшним каментам на Поинте. Там не хотят быть Молдовой, а тут в Молдове не хотят их считать своими.... :((("
https://point.md/ru/novosti/politika/nestase-trebuet-otstavki-glav-midei-i-tsik,15минемум
https://point.md/ru/novosti/politika/martynov-zapad-mozhet-otlozhit-zapusk-stsenariia-maidana-v-moldove,Зачем нам мнение мартышки
https://point.md/ru/novosti/politika/martynov-zapad-mozhet-otlozhit-zapusk-stsenariia-maidana-v-moldove,Российские политологи разбираются в молдавской политике как обезьяна с гранатой
https://point.md/ru/novosti/politika/martynov-zapad-mozhet-otlozhit-zapusk-stsenariia-maidana-v-moldove,пусть свой майдан у себя устраивают
https://point.md/ru/novosti/politika/martynov-zapad-mozhet-otlozhit-zapusk-stsenariia-maidana-v-moldove,не будет майдана.....некому тут майданить !
https://point.md/ru/novosti/politika/martynov-zapad-mozhet-otlozhit-zapusk-stsenariia-maidana-v-moldove,Как уже достали мнения этих российских псевдополитологов. Везде у них майданы перед глазами...
